Predicted duration,0.3,,,
Predicted error,0.2,,,
Predicted start,01:56:11,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
1537,[01:54:57.5432587],19714,244481,561324
1538,[01:54:57.5734656],19881,239805,557219
1539,[01:54:57.6036725],19593,290075,581704
1540,[01:54:57.6338794],14245,260675,573591
1541,[01:54:57.6640862],19727,281440,547261
1542,[01:54:57.6942931],22071,249846,575664
1543,[01:54:57.7245000],17528,278665,568526
1544,[01:54:57.7547069],18468,226509,514033
1545,[01:54:57.7849138],13182,249462,539574
1546,[01:54:57.8151207],20846,241295,548076
1547,[01:54:57.8453275],21607,214095,500611
1548,[01:54:57.8755344],22907,240137,550316
1549,[01:54:57.9057413],23279,267356,518069
1550,[01:54:57.9359482],18969,261380,614041
1551,[01:54:57.9661551],26593,248577,595616
1552,[01:54:57.9963620],19083,242731,641258
1553,[01:54:58.0265743],23416,226551,568470
1554,[01:54:58.0567812],24766,220935,509533
1555,[01:54:58.0869881],20479,253372,544202
1556,[01:54:58.1171950],16958,244495,562656
1557,[01:54:58.1474019],29060,240896,640556
1558,[01:54:58.1776088],24253,278317,513903
1559,[01:54:58.2078156],17534,223217,570011
1560,[01:54:58.2380225],20485,255491,551506
1561,[01:54:58.2682294],14364,251449,502016
1562,[01:54:58.2984363],22635,235087,518374
1563,[01:54:58.3286432],16751,219573,451547
1564,[01:54:58.3588501],13358,255355,539749
1565,[01:54:58.3890569],24682,247080,463959
1566,[01:54:58.4192638],20293,278708,584147
1567,[01:54:58.4494707],19471,224796,579965
1568,[01:54:58.4796776],19249,252561,602971
1569,[01:54:58.5098845],19966,281394,603960
1570,[01:54:58.5400914],20648,243907,582586
1571,[01:54:58.5702983],23894,261600,533606
1572,[01:54:58.6005051],19669,289302,602153
1573,[01:54:58.6307120],16896,225670,562732
1574,[01:54:58.6609189],19659,258183,553741
1575,[01:54:58.6911258],26345,274732,584276
1576,[01:54:58.7213327],20494,268692,600001
1577,[01:54:58.7515396],23639,236493,533539
1578,[01:54:58.7817464],20829,214565,497373
1579,[01:54:58.8119533],24388,250680,592542
1580,[01:54:58.8421602],18143,216043,541300
1581,[01:54:58.8723671],24598,255659,534646
1582,[01:54:58.9025740],26745,210798,636951
1583,[01:54:58.9327809],22302,202998,490583
1584,[01:54:58.9629877],24924,261349,572651
1585,[01:54:58.9931946],24073,245983,503348
1586,[01:54:59.0234070],20007,271792,500012
1587,[01:54:59.0536139],19713,273022,460023
1588,[01:54:59.0838208],24118,259096,545006
1589,[01:54:59.1140277],19136,267549,522858
1590,[01:54:59.1442345],19412,290106,562985
1591,[01:54:59.1744414],19132,291952,494304
1592,[01:54:59.2046483],21604,214279,536853
1593,[01:54:59.2348552],20148,245668,566827
1594,[01:54:59.2650621],26662,197777,551212
1595,[01:54:59.2952690],24942,219612,512600
1596,[01:54:59.3254758],18200,259779,640484
1597,[01:54:59.3556827],13578,220736,573280
1598,[01:54:59.3858896],18816,253554,525521
1599,[01:54:59.4160965],21847,247471,489477
1600,[01:54:59.4463034],18494,251201,542925
1601,[01:54:59.4765103],19454,283216,540778
1602,[01:54:59.5067171],22547,234549,581388
1603,[01:54:59.5369240],17381,244168,439130
1604,[01:54:59.5671309],16731,255423,572486
1605,[01:54:59.5973378],16511,276422,530723
1606,[01:54:59.6275447],22413,264983,513988
1607,[01:54:59.6577516],20695,258018,540202
1608,[01:54:59.6879584],16572,231299,654496
1609,[01:54:59.7181653],21131,241031,584941
1610,[01:54:59.7483722],22048,254124,534745
1611,[01:54:59.7785791],21474,240629,620553
1612,[01:54:59.8087860],24464,252421,566071
1613,[01:54:59.8389929],15684,309561,560947
1614,[01:54:59.8691997],22090,302387,556703
1615,[01:54:59.8994066],20765,255691,531625
1616,[01:54:59.9296135],25206,236824,586748
1617,[01:54:59.9598204],19594,231797,585999
1618,[01:54:59.9900273],22556,234136,483262
1619,[01:55:00.0202397],15382,226641,526967
1620,[01:55:00.0504465],16750,243552,629884
1621,[01:55:00.0806534],22965,224397,553949
1622,[01:55:00.1108603],18830,234498,626201
1623,[01:55:00.1410672],22277,212690,543877
1624,[01:55:00.1712741],20160,258615,575647
1625,[01:55:00.2014810],17584,267207,565027
1626,[01:55:00.2316879],21305,254159,529985
1627,[01:55:00.2618947],17541,266575,542905
1628,[01:55:00.2921016],19398,229603,524174
1629,[01:55:00.3223085],23209,216127,562834
1630,[01:55:00.3525154],20479,198518,609988
1631,[01:55:00.3827223],20649,278414,534359
1632,[01:55:00.4129292],15977,228703,546107
1633,[01:55:00.4431360],24633,271125,594851
1634,[01:55:00.4733429],27582,257307,574562
1635,[01:55:00.5035498],21594,261592,550172
1636,[01:55:00.5337567],18977,249839,510072
1637,[01:55:00.5639636],22458,224560,562106
1638,[01:55:00.5941705],20514,249952,592364
1639,[01:55:00.6243773],20813,258753,595623
1640,[01:55:00.6545842],23313,225922,692135
1641,[01:55:00.6847911],16805,213608,529333
1642,[01:55:00.7149980],18372,297098,610351
1643,[01:55:00.7452049],25637,304432,629135
1644,[01:55:00.7754118],22283,271924,647752
1645,[01:55:00.8056186],21205,268813,542277
1646,[01:55:00.8358255],18065,283538,627486
1647,[01:55:00.8660324],17747,292735,698342
1648,[01:55:00.8962393],14993,251326,540602
1649,[01:55:00.9264462],21247,286028,531640
1650,[01:55:00.9566531],17947,274781,530757
1651,[01:55:00.9868599],17254,260504,589457
1652,[01:55:00.0172259],17790,250599,562404
1653,[01:55:00.0474328],18387,223436,643528
1654,[01:55:00.0776397],18755,276558,618891
1655,[01:55:00.1078466],25640,267834,574327
1656,[01:55:01.1380535],18881,228487,618497
1657,[01:55:01.1682603],20001,274092,602849
1658,[01:55:01.1984672],25667,248622,617023
1659,[01:55:01.2286741],19119,222435,583696
1660,[01:55:01.2588810],15467,225782,563670
1661,[01:55:01.2890879],21690,214343,552361
1662,[01:55:01.3192948],19291,215417,593563
1663,[01:55:01.3495016],17652,252730,587792
1664,[01:55:01.3797085],14695,245648,583717
1665,[01:55:01.4099154],22425,233762,615382
1666,[01:55:01.4401223],20733,258511,550560
1667,[01:55:01.4703292],20039,256067,494375
1668,[01:55:01.5005361],15861,274480,553517
1669,[01:55:01.5307429],19306,253674,592654
1670,[01:55:01.5609498],19766,229707,530988
1671,[01:55:01.5911567],26899,256711,528246
1672,[01:55:01.6213636],25834,278769,543895
1673,[01:55:01.6515705],17638,237276,580052
1674,[01:55:01.6817774],18579,249539,608331
1675,[01:55:01.7119842],22031,246167,588331
1676,[01:55:01.7421911],28297,266102,623291
1677,[01:55:01.7723980],23252,197236,612442
1678,[01:55:01.8026049],20698,261331,562308
1679,[01:55:01.8328118],18344,240549,558412
1680,[01:55:01.8630187],22227,231054,556457
1681,[01:55:01.8932255],21853,237529,607039
1682,[01:55:01.9234324],19332,233077,632724
1683,[01:55:01.9536393],20134,228268,501212
1684,[01:55:01.9838462],14339,256987,551423
1685,[01:55:03.0139049],20745,229623,586220
1686,[01:55:03.0441118],17046,245532,564846
1687,[01:55:03.0743187],22955,245691,540813
1688,[01:55:03.1045255],23365,247128,556701
1689,[01:55:02.1347324],23279,269642,588865
1690,[01:55:02.1649393],24138,250409,486989
1691,[01:55:02.1951462],15154,250440,526050
1692,[01:55:02.2253531],24347,231628,570648
1693,[01:55:02.2555600],18150,235811,600502
1694,[01:55:02.2857668],21046,220616,612378
1695,[01:55:02.3159737],19488,250663,551922
1696,[01:55:02.3461806],23138,257158,633763
1697,[01:55:02.3763875],17026,252497,538302
1698,[01:55:02.4065944],23400,227728,590142
1699,[01:55:02.4368013],19713,226025,577458
1700,[01:55:02.4670081],20568,261797,634276
1701,[01:55:02.4972150],19844,196208,543328
1702,[01:55:02.5274219],16158,250339,638530
1703,[01:55:02.5576288],17812,269636,584250
1704,[01:55:02.5878357],23245,251347,589274
1705,[01:55:02.6180426],17476,244699,539765
1706,[01:55:02.6482494],21739,253665,470952
1707,[01:55:02.6784563],24531,258710,558283
1708,[01:55:02.7086632],22843,240369,544794
1709,[01:55:02.7388701],20669,277725,515704
1710,[01:55:02.7690770],10636,212450,541130
1711,[01:55:02.7992839],23116,233189,554424
1712,[01:55:02.8294907],23839,221847,631038
1713,[01:55:02.8596976],14578,226682,560654
1714,[01:55:02.8899045],10203,237321,576691
1715,[01:55:02.9201114],26944,284324,566835
1716,[01:55:02.9503183],18600,224252,661350
1717,[01:55:02.9805252],25028,223671,591248
1718,[01:55:03.0107375],18952,219648,556738
1719,[01:55:03.0409444],25515,248695,521921
1720,[01:55:03.0711513],21596,237906,474265
1721,[01:55:03.1013582],26642,244900,520981
1722,[01:55:03.1315651],20255,230308,563695
1723,[01:55:03.1617720],22756,235314,541526
1724,[01:55:03.1919788],18257,268594,526725
1725,[01:55:03.2221857],22198,235923,549910
1726,[01:55:03.2523926],19060,233411,601608
1727,[01:55:03.2825995],18948,231819,584631
1728,[01:55:03.3128064],25248,239377,538800
1729,[01:55:03.3430133],20785,273105,634225
1730,[01:55:03.3732201],16979,245779,544266
1731,[01:55:03.4034270],17945,249980,516968
1732,[01:55:03.4336339],20376,273808,524786
1733,[01:55:03.4638408],22385,205619,503878
1734,[01:55:03.4940477],19025,271714,565475
1735,[01:55:03.5242546],21406,263190,550612
1736,[01:55:03.5544614],23637,235470,591582
1737,[01:55:03.5846683],19828,257059,527035
1738,[01:55:03.6148752],17257,209994,549861
1739,[01:55:03.6450821],26798,230467,492677
1740,[01:55:03.6752890],25270,234409,507984
1741,[01:55:03.7054959],20838,231121,498602
1742,[01:55:03.7357028],24093,244478,506820
1743,[01:55:03.7659096],22339,286358,534428
1744,[01:55:03.7961165],15579,269688,535793
1745,[01:55:03.8263234],25058,240086,462572
1746,[01:55:03.8565303],20665,274724,459086
1747,[01:55:03.8867372],20560,245151,504521
1748,[01:55:03.9169441],21963,268070,521271
1749,[01:55:03.9471509],20321,217425,586909
1750,[01:55:03.9773578],24673,214028,579675
1751,[01:55:04.0075702],22867,263841,613932
1752,[01:55:04.0377771],15250,239061,589747
1753,[01:55:04.0679840],13553,233888,661238
1754,[01:55:04.0981909],24951,228013,607597
1755,[01:55:04.1283977],22583,250024,637426
1756,[01:55:04.1586046],25207,192915,534276
1757,[01:55:04.1888115],11482,237288,484755
1758,[01:55:04.2190184],22006,226888,611266
1759,[01:55:04.2492253],20417,241209,503132
1760,[01:55:04.2794322],23461,229566,510183
1761,[01:55:04.3096390],19734,259500,577481
1762,[01:55:04.3398459],18716,248313,534477
1763,[01:55:04.3700528],23518,267024,677197
1764,[01:55:04.4002597],23839,221425,562702
1765,[01:55:04.4304666],17717,254413,547782
1766,[01:55:04.4606735],19963,240024,547817
1767,[01:55:04.4908803],22173,266844,576193
1768,[01:55:04.5210872],19895,215859,510778
1769,[01:55:04.5512941],18827,273849,516994
1770,[01:55:04.5815010],14995,211856,545100
1771,[01:55:04.6117079],16684,239166,612446
1772,[01:55:04.6419148],19369,261951,526050
1773,[01:55:04.6721216],22124,245689,578357
1774,[01:55:04.7023285],20934,257666,564564
1775,[01:55:04.7325354],21424,261895,517236
1776,[01:55:04.7627423],19764,257258,538252
1777,[01:55:04.7929492],23694,280961,521185
1778,[01:55:04.8231561],18026,237330,533079
1779,[01:55:04.8533629],26517,254943,552785
1780,[01:55:04.8835698],18995,247458,602970
1781,[01:55:04.9137767],18486,241915,558337
1782,[01:55:04.9439836],19795,280499,552126
1783,[01:55:04.9741905],26023,266837,542197
1784,[01:55:05.0044029],22007,254170,506935
1785,[01:55:05.0346097],23936,243021,509761
1786,[01:55:05.0648166],22943,275523,561162
1787,[01:55:05.0950235],19098,265465,602058
1788,[01:55:05.1252304],24353,233370,564411
1789,[01:55:05.1554373],20653,223178,537342
1790,[01:55:05.1856442],21759,209199,586932
1791,[01:55:05.2158510],13466,258490,645421
1792,[01:55:05.2460579],20966,238630,603452
1793,[01:55:05.2762648],20873,246477,583115
1794,[01:55:05.3064717],21989,236892,571097
1795,[01:55:05.3366786],21070,253787,597941
1796,[01:55:05.3668855],14726,248875,528070
1797,[01:55:05.3970924],21605,265178,613413
1798,[01:55:05.4272992],18929,275566,574139
1799,[01:55:05.4575061],15663,242877,575773
1800,[01:55:05.4877130],19915,300956,507914
1801,[01:55:05.5179199],22198,298453,549747
1802,[01:55:05.5481268],23153,237852,574323
1803,[01:55:05.5783337],19462,277721,627184
1804,[01:55:05.6085405],20178,254259,570504
1805,[01:55:05.6387474],16118,258068,607197
1806,[01:55:05.6689543],20750,258582,570412
1807,[01:55:05.6991612],26158,263991,540058
1808,[01:55:05.7293681],24295,288166,533841
1809,[01:55:05.7595750],27286,276921,553610
1810,[01:55:05.7897818],27612,249603,538974
1811,[01:55:05.8199887],21069,251164,592541
1812,[01:55:05.8501956],14372,223661,559517
1813,[01:55:05.8804025],26114,256020,558604
1814,[01:55:05.9106094],22926,257154,534966
1815,[01:55:05.9408163],19575,263290,521342
1816,[01:55:05.9710231],21327,246789,602744
1817,[01:55:06.0012354],15695,242434,656682
1818,[01:55:06.0314423],24673,254550,577739
1819,[01:55:06.0616492],21626,263712,597605
1820,[01:55:06.0918561],24290,310157,626000
1821,[01:55:06.1220630],11544,302571,555328
1822,[01:55:06.1522698],21552,257276,484727
1823,[01:55:06.1824767],23236,239986,529413
1824,[01:55:06.2126836],16661,265289,525576
1825,[01:55:06.2428905],22091,284295,585210
1826,[01:55:06.2730974],27428,256139,622197
1827,[01:55:06.3033043],16374,232944,561016
1828,[01:55:06.3335111],18708,257661,589392
1829,[01:55:06.3637180],15963,262403,612485
1830,[01:55:06.3939249],24073,245195,571614
1831,[01:55:06.4241318],16581,255849,555886
1832,[01:55:06.4543387],17247,234092,628269
1833,[01:55:06.4845456],16399,243528,630074
1834,[01:55:06.5147524],21350,218545,557885
1835,[01:55:06.5449593],21849,247467,547063
1836,[01:55:06.5751662],19696,238566,541668
1837,[01:55:06.6053731],11322,248840,475554
1838,[01:55:06.6355800],17786,276220,592619
1839,[01:55:06.6657869],17460,272642,537943
1840,[01:55:06.6959937],15792,233172,562840
1841,[01:55:06.7262006],18869,262884,515976
1842,[01:55:06.7564075],24231,271860,580851
1843,[01:55:06.7866144],18478,237067,634187
1844,[01:55:06.8168213],15710,260353,531689
1845,[01:55:06.8470282],24691,251910,579783
1846,[01:55:06.8772350],18581,260962,564482
1847,[01:55:06.9074419],20245,214075,511919
1848,[01:55:06.9376488],20484,237932,517019
1849,[01:55:06.9678557],20072,254737,548254
1850,[01:55:06.9980626],18391,226058,567327
1851,[01:55:07.0282750],23358,257372,606037
1852,[01:55:07.0584819],26022,260576,625942
1853,[01:55:07.0886887],21924,242761,505799
1854,[01:55:07.1188956],20449,246777,500195
1855,[01:55:07.1491025],24979,263676,632585
1856,[01:55:07.1793094],19693,234023,545019
1857,[01:55:07.2095163],9857,259115,563957
1858,[01:55:07.2397232],14567,234165,505692
1859,[01:55:07.2699300],21347,238378,567815
1860,[01:55:07.3001369],21289,267208,609437
1861,[01:55:07.3303438],23732,262975,612435
1862,[01:55:07.3605507],16285,262469,535847
1863,[01:55:07.3907576],24003,261291,504224
1864,[01:55:07.4209645],18979,263841,651082
1865,[01:55:07.4511713],19177,248442,509465
1866,[01:55:07.4813782],19874,243046,571749
1867,[01:55:07.5115851],19830,236739,551407
1868,[01:55:07.5417920],14447,237598,450054
1869,[01:55:07.5719989],20796,234279,574180
1870,[01:55:07.6022058],21788,219413,656867
1871,[01:55:07.6324126],20164,238439,577383
1872,[01:55:07.6626195],24552,275133,520337
1873,[01:55:07.6928264],24482,244116,549985
1874,[01:55:07.7230333],21838,302480,616088
1875,[01:55:07.7532402],13532,303888,656525
1876,[01:55:07.7834471],20521,265088,584799
1877,[01:55:07.8136539],17763,248009,611678
1878,[01:55:07.8438608],27651,246256,417666
1879,[01:55:07.8740677],17889,230512,592954
1880,[01:55:07.9042746],23393,204020,499375
1881,[01:55:07.9344815],13629,256213,619492
1882,[01:55:07.9646884],18579,218260,544800
1883,[01:55:07.9948952],15792,269559,534361
1884,[01:55:08.0251076],15581,231066,483037
1885,[01:55:08.0553145],20098,216878,517861
1886,[01:55:08.0855214],29010,230923,549803
1887,[01:55:08.1157283],15345,232805,645423
1888,[01:55:08.1459352],19752,231915,602004
1889,[01:55:08.1761420],19787,229055,470177
1890,[01:55:08.2063489],22100,241112,543115
1891,[01:55:08.2365558],19106,247034,664905
1892,[01:55:08.2667627],20046,257649,643673
1893,[01:55:08.2969696],16339,238603,612759
1894,[01:55:08.3271765],20443,239140,597126
1895,[01:55:08.3573833],20938,253256,535839
1896,[01:55:08.3875902],21169,203066,587629
1897,[01:55:08.4177971],17466,232521,501393
1898,[01:55:08.4480040],22394,222532,599035
1899,[01:55:08.4782109],17934,256604,564808
1900,[01:55:08.5084178],20247,279937,584632
1901,[01:55:08.5386247],19950,274628,601285
1902,[01:55:08.5688315],16254,247614,544744
1903,[01:55:08.5990384],19144,293146,579684
1904,[01:55:08.6292453],18094,238848,503393
1905,[01:55:08.6594522],16940,247248,562442
1906,[01:55:08.6896591],19515,256408,598781
1907,[01:55:08.7198660],16386,267397,608789
1908,[01:55:08.7500728],14581,262857,578169
1909,[01:55:08.7802797],22224,241489,542737
1910,[01:55:08.8104866],21468,286691,520260
1911,[01:55:08.8406935],18965,263877,584920
1912,[01:55:08.8709004],20246,264435,510510
1913,[01:55:08.9011073],24452,200676,599803
1914,[01:55:08.9313141],19433,252084,601142
1915,[01:55:08.9615210],20570,209139,504178
1916,[01:55:08.9917279],23361,228093,619968
1917,[01:55:09.0219403],25860,257760,587382
1918,[01:55:09.0521472],24932,241527,587634
1919,[01:55:09.0823541],18010,224238,548031
1920,[01:55:09.1125609],19151,202972,566509
1921,[01:55:09.1427678],20527,262426,543366
1922,[01:55:09.1729747],16238,231356,486809
1923,[01:55:09.2031816],18339,255244,639563
1924,[01:55:09.2333885],22572,229960,515042
1925,[01:55:09.2635954],18837,254747,511724
1926,[01:55:09.2938022],17424,266656,534781
1927,[01:55:09.3240091],24027,237117,524247
1928,[01:55:09.3542160],19466,292729,560737
1929,[01:55:09.3844229],18433,264837,517814
1930,[01:55:09.4146298],17979,264332,577098
1931,[01:55:09.4448367],20998,281593,610909
1932,[01:55:09.4750435],23497,273149,492143
1933,[01:55:09.5052504],25394,316480,528944
1934,[01:55:09.5354573],24262,276598,459477
1935,[01:55:09.5656642],23662,219632,497075
1936,[01:55:09.5958711],12636,270275,603535
1937,[01:55:09.6260780],25205,274075,575435
1938,[01:55:09.6562848],21736,323711,634203
1939,[01:55:09.6864917],21079,249260,620170
1940,[01:55:09.7166986],21710,262955,509916
1941,[01:55:09.7469055],14301,217728,518535
1942,[01:55:09.7771124],27022,236041,564492
1943,[01:55:09.8073193],19883,213256,573900
1944,[01:55:09.8375261],21572,224534,496465
1945,[01:55:09.8677330],21814,230155,582774
1946,[01:55:09.8979399],25677,222142,609911
1947,[01:55:09.9281468],17235,273008,654319
1948,[01:55:09.9583537],25993,267911,602458
1949,[01:55:09.9885606],17452,221315,599975
1950,[01:55:10.0187728],24549,280498,502004
1951,[01:55:10.0489797],17351,239042,560318
1952,[01:55:10.0791866],19945,245396,643412
1953,[01:55:10.1093935],16058,255176,552464
1954,[01:55:10.1396004],20302,249632,581556
1955,[01:55:10.1698073],13118,221737,554917
1956,[01:55:10.2000142],18336,234133,580193
1957,[01:55:10.2302210],29517,239646,629250
1958,[01:55:10.2604279],22592,249892,528343
1959,[01:55:10.2906348],21591,289297,579885
1960,[01:55:10.3208417],23528,264174,533433
1961,[01:55:10.3510486],16854,250243,503666
1962,[01:55:10.3812555],21240,244696,576479
1963,[01:55:10.4114623],16116,217111,529103
1964,[01:55:10.4416692],13008,219635,555137
1965,[01:55:10.4718761],18161,241796,687710
1966,[01:55:10.5020830],26400,221165,575705
1967,[01:55:10.5322899],28682,255122,500974
1968,[01:55:10.5624968],23898,244465,466968
1969,[01:55:10.5927036],18311,232784,581605
1970,[01:55:10.6229105],22785,230582,548939
1971,[01:55:10.6531174],17676,266940,500949
1972,[01:55:10.6833243],27109,272631,528841
1973,[01:55:10.7135312],20362,299940,538707
1974,[01:55:10.7437381],15275,252308,638418
1975,[01:55:10.7739449],23548,256201,613048
1976,[01:55:10.8041518],25282,231718,561909
1977,[01:55:10.8343587],20391,278768,532726
1978,[01:55:10.8645656],23129,250601,530524
1979,[01:55:10.8947725],19365,271796,541871
1980,[01:55:10.9249794],20774,274304,547202
1981,[01:55:10.9551862],21365,282335,589045
1982,[01:55:10.9853931],16432,247185,538862
1983,[01:55:11.0156055],22525,231498,549720
1984,[01:55:11.0458124],25221,263501,621327
1985,[01:55:11.0760193],21431,264262,592584
1986,[01:55:11.1062262],20610,252891,505749
1987,[01:55:11.1364330],23485,251795,430961
1988,[01:55:11.1666399],23923,220666,520255
1989,[01:55:11.1968468],19663,254270,582687
1990,[01:55:11.2270537],19705,238070,666508
1991,[01:55:11.2572606],23318,270597,491296
1992,[01:55:11.2874675],15043,228828,587353
1993,[01:55:11.3176743],27379,241119,464986
1994,[01:55:11.3478812],13940,243588,558638
1995,[01:55:11.3780881],17836,236522,555164
1996,[01:55:11.4082950],22563,275816,600519
1997,[01:55:11.4385019],23181,251046,580118
1998,[01:55:11.4687088],23998,256000,488444
1999,[01:55:11.4989156],27967,249099,582606
2000,[01:55:11.5291225],20028,276760,650071
2001,[01:55:11.5593294],19931,214654,546335
2002,[01:55:11.5895363],21175,205968,561420
2003,[01:55:11.6197432],21594,235823,590241
2004,[01:55:11.6499501],19771,261889,613163
2005,[01:55:11.6801569],18575,233871,607181
2006,[01:55:11.7103638],20099,208950,641617
2007,[01:55:11.7405707],20449,233657,591735
2008,[01:55:11.7707776],18404,284560,587571
2009,[01:55:11.8009845],21066,261010,572062
2010,[01:55:11.8311914],14837,300934,491740
2011,[01:55:11.8613982],13956,241841,440550
2012,[01:55:11.8916051],24096,291650,489341
2013,[01:55:11.9218120],20270,267883,599652
2014,[01:55:11.9520189],24621,262866,544260
2015,[01:55:11.9822258],20707,250451,591620
2016,[01:55:12.0124382],22127,254538,561474
2017,[01:55:12.0426450],24120,230299,577659
2018,[01:55:12.0728519],24669,262557,522246
2019,[01:55:12.1030588],20334,205625,497773
2020,[01:55:12.1332657],24149,236725,569696
2021,[01:55:12.1634726],18781,291019,598548
2022,[01:55:12.1936795],17448,252158,588308
2023,[01:55:12.2238863],21279,258495,497755
2024,[01:55:12.2540932],19281,224682,626766
2025,[01:55:12.2843001],14172,263032,579575
2026,[01:55:12.3145070],20612,243175,582450
2027,[01:55:12.3447139],12644,252318,546181
2028,[01:55:12.3749208],28129,262059,549127
2029,[01:55:12.4051276],21711,221240,456229
2030,[01:55:12.4353345],20579,273686,495647
2031,[01:55:12.4655414],19698,254491,559761
2032,[01:55:12.4957483],13385,224061,551041
2033,[01:55:12.5259552],23818,242295,503617
2034,[01:55:12.5561621],18148,250920,486491
2035,[01:55:12.5863689],22504,228592,586699
2036,[01:55:12.6165758],18328,245435,646423
2037,[01:55:12.6467827],19026,266786,633144
2038,[01:55:12.6769896],19515,290005,601349
2039,[01:55:12.7071965],20506,233231,614295
2040,[01:55:12.7374034],18155,275527,523115
2041,[01:55:12.7676102],21721,207692,561574
2042,[01:55:12.7978171],20275,225935,652222
2043,[01:55:12.8280240],19557,229599,617770
2044,[01:55:12.8582309],21188,261350,530819
2045,[01:55:12.8884378],21157,247186,537799
2046,[01:55:12.9186447],26846,261910,596787
2047,[01:55:12.9488515],14640,260206,478641
2048,[01:55:12.9790584],20536,264133,502478
2049,[01:55:13.0092708],20788,218129,464244
2050,[01:55:13.0394777],16718,248955,502070
2051,[01:55:13.0696846],19776,232868,588539
2052,[01:55:13.0998915],23425,264209,580068
2053,[01:55:13.1300983],20744,256235,597003
2054,[01:55:13.1603052],18720,269494,541131
2055,[01:55:13.1905121],19373,232531,620368
2056,[01:55:13.2207190],11211,219817,540438
2057,[01:55:13.2509259],16455,244764,572449
2058,[01:55:13.2811328],18412,241382,621405
2059,[01:55:13.3113397],19696,293116,610093
2060,[01:55:13.3415465],28130,275989,549294
2061,[01:55:13.3717534],24072,249909,556621
2062,[01:55:13.4019603],18994,243156,590127
2063,[01:55:13.4321672],12211,242234,575424
2064,[01:55:13.4623741],23441,241745,577017
2065,[01:55:13.4925810],17188,245203,594047
2066,[01:55:13.5227878],27240,246486,618138
2067,[01:55:13.5529947],19284,257815,510178
2068,[01:55:13.5832016],24936,273274,502202
2069,[01:55:13.6134085],18535,265246,580031
2070,[01:55:13.6436154],20099,229988,574627
2071,[01:55:13.6738223],19795,275478,537060
2072,[01:55:13.7040291],18287,235382,526505
2073,[01:55:13.7342360],16854,269058,566827
2074,[01:55:13.7644429],19746,270192,565986
2075,[01:55:13.7946498],18487,274684,549506
2076,[01:55:13.8248567],19097,231336,579996
2077,[01:55:13.8550636],23394,266499,532486
2078,[01:55:13.8852704],20239,270376,577657
2079,[01:55:13.9154773],23709,253805,515081
2080,[01:55:13.9456842],19667,227957,565078
2081,[01:55:13.9758911],19346,202103,467416
2082,[01:55:14.0060479],18186,240683,448587
2083,[01:55:14.0362548],20827,262104,457125
2084,[01:55:14.0664616],17352,265756,556934
2085,[01:55:14.0966685],18249,246820,572265
2086,[01:55:14.1268754],26056,245173,584727
2087,[01:55:14.1570823],15780,266814,555590
2088,[01:55:14.1872892],18934,295205,503082
2089,[01:55:14.2174961],13615,264165,541769
2090,[01:55:14.2477029],15593,264158,505761
2091,[01:55:14.2779098],23878,218547,599088
2092,[01:55:14.3081167],21666,222971,578189
2093,[01:55:14.3383236],16580,240342,550554
2094,[01:55:14.3685305],23714,258413,486943
2095,[01:55:14.3987374],18896,272524,553023
2096,[01:55:14.4289442],18256,295324,593651
2097,[01:55:14.4591511],16433,238221,592662
2098,[01:55:14.4893580],15494,250658,580703
2099,[01:55:14.5195649],17168,222835,505371
2100,[01:55:14.5497718],14997,204995,475365
2101,[01:55:14.5799787],18471,266279,547113
2102,[01:55:14.6101855],23550,305948,544635
2103,[01:55:14.6403924],13693,276609,519479
2104,[01:55:14.6705993],19118,242301,557896
2105,[01:55:14.7008062],15567,201469,605426
2106,[01:55:14.7310131],13843,219454,611688
2107,[01:55:14.7612200],18887,271557,547233
2108,[01:55:14.7914269],17738,280558,544210
2109,[01:55:14.8216337],20164,269453,569656
2110,[01:55:14.8518406],18815,224655,607098
2111,[01:55:14.8820475],21940,263444,568268
2112,[01:55:14.9122544],20240,252460,541140
2113,[01:55:14.9424613],23207,243229,544030
2114,[01:55:14.9726682],23719,282907,516324
2115,[01:55:15.0029360],20135,260534,615153
2116,[01:55:15.0331429],26285,230224,502935
2117,[01:55:15.0633498],15854,236531,518492
2118,[01:55:15.0935567],21803,244773,585822
2119,[01:55:15.1237636],22237,262392,607697
2120,[01:55:15.1539705],23011,232209,612498
2121,[01:55:15.1841773],14319,194106,540254
2122,[01:55:15.2143842],16776,231563,546105
2123,[01:55:15.2445911],24747,238089,542857
2124,[01:55:15.2747980],13557,237061,500144
2125,[01:55:15.3050049],19672,237457,640810
2126,[01:55:15.3352118],24718,243525,601810
2127,[01:55:15.3654186],20032,233144,538371
2128,[01:55:15.3956255],20637,230595,568386
2129,[01:55:15.4258324],20733,233883,597156
2130,[01:55:15.4560393],17329,248866,589700
2131,[01:55:15.4862462],24501,248986,560589
2132,[01:55:15.5164531],20391,238542,523968
2133,[01:55:15.5466599],21758,251814,603950
2134,[01:55:15.5768668],22980,267879,581588
2135,[01:55:15.6070737],22380,271785,566997
2136,[01:55:15.6372806],23437,265262,492085
2137,[01:55:15.6674875],16059,232955,565047
2138,[01:55:15.6976944],13755,248623,524313
2139,[01:55:15.7279012],25337,251545,620703
2140,[01:55:15.7581081],17220,273936,554924
2141,[01:55:15.7883150],22357,246785,596196
