Predicted duration,0.6,,,
Predicted error,1.8,,,
Predicted start,00:57:44,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
621,[00:57:27.5476801],8485,51751,32590
622,[00:57:27.6231756],9593,48328,29881
623,[00:57:27.6975764],10278,52675,30374
624,[00:57:27.7732488],8750,48151,32612
625,[00:57:27.8468421],12353,50369,33440
626,[00:57:27.9219285],12162,52428,34807
627,[00:57:27.9971531],11664,53674,28489
628,[00:57:28.0724382],9099,48383,34901
629,[00:57:28.1474818],8856,45561,35074
630,[00:57:28.2225129],11888,53400,28571
631,[00:57:28.2973657],8703,53918,30917
632,[00:57:28.3730713],10301,54890,33013
633,[00:57:28.4477569],8944,48385,30895
634,[00:57:28.5229461],8012,54534,34236
635,[00:57:28.5978707],7758,50760,27979
636,[00:57:28.6728870],11064,52172,35089
637,[00:57:28.7479555],10885,45963,32306
638,[00:57:28.8232291],9889,52311,35192
639,[00:57:28.8981033],7859,44927,30801
640,[00:57:28.9732714],9151,50984,34991
641,[00:57:29.0480896],9935,57631,31746
642,[00:57:29.1234850],9876,51348,30802
643,[00:57:29.1985983],8769,54809,32682
644,[00:57:29.2733849],8070,48872,33146
645,[00:57:29.3484717],10360,51106,32731
646,[00:57:29.4236909],11076,57403,34452
647,[00:57:29.5013349],12144,50783,33498
648,[00:57:29.5737258],10930,48717,31844
649,[00:57:29.6491025],10505,49779,31554
650,[00:57:29.7238152],9354,50928,32459
651,[00:57:29.7990681],11047,56182,35915
652,[00:57:29.8750391],11062,50437,32486
653,[00:57:29.9491791],9382,53870,32613
654,[00:57:30.0250265],11546,59230,32883
655,[00:57:30.0994812],10843,52106,31274
656,[00:57:30.1743345],7751,53696,32946
657,[00:57:30.2494322],8427,48746,28376
658,[00:57:30.3251722],8663,51324,32642
659,[00:57:30.4006387],9942,52925,36118
660,[00:57:30.4765185],11609,54394,35491
661,[00:57:30.5502172],10134,51588,33194
662,[00:57:30.6260739],4729,51867,32325
663,[00:57:30.7006531],12638,48561,34698
664,[00:57:30.7750379],9293,55110,32111
665,[00:57:30.8506155],10263,58338,30755
666,[00:57:30.9259429],13614,53072,33092
667,[00:57:31.0024278],9365,51814,29513
668,[00:57:31.0761689],9304,56500,32985
669,[00:57:31.1510662],10794,53191,34008
670,[00:57:31.2257725],8841,52974,36158
671,[00:57:31.3009820],8143,48618,30890
672,[00:57:31.3758434],9885,51240,34007
673,[00:57:31.4505416],10573,55131,29804
674,[00:57:31.5265194],7671,55099,27478
675,[00:57:31.6011156],8772,52881,30667
676,[00:57:31.6760287],9885,55853,29135
677,[00:57:31.7517428],10250,48998,34641
678,[00:57:31.8260452],11124,48694,33565
679,[00:57:31.9014170],10858,47899,32171
680,[00:57:31.9773356],9453,50243,33136
681,[00:57:32.0514144],12127,55974,30789
682,[00:57:32.1271597],8235,52065,34185
683,[00:57:32.2015920],9863,51389,34491
684,[00:57:32.2780284],12702,49155,33671
685,[00:57:32.3516546],8683,54212,34382
686,[00:57:32.4266954],10192,46959,33776
687,[00:57:32.5015785],11515,51368,33616
688,[00:57:32.5771802],8565,51386,26444
689,[00:57:32.6522677],9655,51966,29796
690,[00:57:32.7267901],10754,49110,33311
691,[00:57:32.8020523],11618,50975,31590
692,[00:57:32.8771852],11236,43488,28758
693,[00:57:32.9523753],13123,49902,28252
694,[00:57:33.0281428],8891,48671,32073
695,[00:57:33.1022531],10471,45877,28138
696,[00:57:33.1774355],8744,43724,31108
697,[00:57:33.2524625],12036,50627,33892
698,[00:57:33.3280721],8680,55262,32218
699,[00:57:33.4026530],8389,49677,31555
700,[00:57:33.4777752],10373,55333,35435
701,[00:57:33.5527878],9185,55493,31910
702,[00:57:33.6277192],8354,48974,35961
703,[00:57:33.7029021],6406,50321,31309
704,[00:57:33.7781454],9419,49329,28093
705,[00:57:33.8534236],9230,48500,30165
706,[00:57:33.9290301],11909,51990,32780
707,[00:57:34.0041676],9171,54969,30846
708,[00:57:34.0790762],11431,50648,28249
709,[00:57:34.1538721],8440,51297,29268
710,[00:57:34.2289834],8798,47639,32830
711,[00:57:34.3038592],11803,50098,30155
712,[00:57:34.3784694],9078,54741,32808
713,[00:57:34.4540656],11012,49633,32796
714,[00:57:34.5295336],9464,48666,32875
715,[00:57:34.6049424],8245,53129,30469
716,[00:57:34.6797796],10648,55278,26114
717,[00:57:34.7545040],11740,49971,28971
718,[00:57:34.8290758],9706,49442,32171
719,[00:57:34.9041149],6262,54200,27396
720,[00:57:34.9791657],9567,54556,29807
721,[00:57:35.0544926],12293,51939,28926
722,[00:57:35.1295459],9513,46310,31215
723,[00:57:35.2050323],7734,51664,30869
724,[00:57:35.2796052],9319,52912,28959
725,[00:57:35.3545810],6317,50900,34573
726,[00:57:35.4297969],10298,50099,32002
727,[00:57:35.5047590],9598,46487,26317
728,[00:57:35.5798929],10466,54737,29711
729,[00:57:35.6551430],10132,56007,34129
730,[00:57:35.7313925],10835,49385,28428
731,[00:57:35.8053704],11845,52532,29934
732,[00:57:35.8804669],10127,49690,31911
733,[00:57:35.9553836],5307,50557,29868
734,[00:57:36.0301360],8652,48631,29178
735,[00:57:36.1052409],8771,42506,31380
736,[00:57:36.1810754],10859,42924,27239
737,[00:57:36.2554588],10036,49844,28722
738,[00:57:36.3313240],10970,52476,28989
739,[00:57:36.4061595],9507,48753,28762
740,[00:57:36.4824657],12478,52752,33669
741,[00:57:36.5562017],10889,53490,28293
742,[00:57:36.6309081],7079,53838,33177
743,[00:57:36.7062800],10788,53996,33420
744,[00:57:36.7810735],9197,51715,29079
745,[00:57:36.8560194],9927,48415,32683
746,[00:57:36.9314696],11158,48364,29664
747,[00:57:37.0060890],11496,49170,27626
748,[00:57:37.0814960],10744,47406,30914
749,[00:57:37.1564803],8583,49990,32050
750,[00:57:37.2316602],9996,49958,31920
751,[00:57:37.3065978],10473,46704,33700
752,[00:57:37.3833188],9241,48561,34940
753,[00:57:37.4567937],11221,52680,29880
754,[00:57:37.5325511],10838,49991,30812
755,[00:57:37.6107920],10648,52675,31845
756,[00:57:37.6828245],10346,54365,33761
757,[00:57:37.7570507],11648,51841,33340
758,[00:57:37.8330858],9301,51634,34837
759,[00:57:37.9083926],11436,50620,33850
760,[00:57:37.9820522],12037,46451,32853
761,[00:57:38.0580681],6764,55765,29805
762,[00:57:38.1333450],10048,54446,30305
763,[00:57:38.2115441],8730,55433,33342
764,[00:57:38.2831872],10499,47798,34042
765,[00:57:38.3579112],9145,51835,33298
766,[00:57:38.4333745],8040,56501,26954
767,[00:57:38.5082337],10181,51334,32476
768,[00:57:38.5832567],10978,50886,31940
769,[00:57:38.6582085],11499,51980,29193
770,[00:57:38.7330885],9870,51995,32627
771,[00:57:38.8081597],10526,46758,29700
772,[00:57:38.8833149],13698,47528,30296
773,[00:57:38.9587404],11659,49537,31502
774,[00:57:39.0336558],11306,50879,32463
775,[00:57:39.1082859],9651,49325,32363
776,[00:57:39.1836420],7710,53799,32172
777,[00:57:39.2585664],10669,52719,32816
778,[00:57:39.3334906],10666,54287,30502
779,[00:57:39.4096301],7391,50134,31538
780,[00:57:39.4838028],10555,47024,27467
781,[00:57:39.5585691],7988,47555,29232
782,[00:57:39.6338931],7014,45475,29722
783,[00:57:39.7091934],10961,53595,32956
784,[00:57:39.7854850],12429,44812,33666
785,[00:57:39.8593223],12006,53250,33290
786,[00:57:39.9343916],13078,52097,31852
787,[00:57:40.0093915],12557,55302,28910
788,[00:57:40.0868067],9418,54152,33258
789,[00:57:40.1595493],8895,47622,30507
790,[00:57:40.2349476],10251,46487,33879
791,[00:57:40.3100369],8870,45571,28935
792,[00:57:40.3853078],7533,47453,32392
793,[00:57:40.4598979],7870,48442,32059
794,[00:57:40.5347407],12162,55848,30691
795,[00:57:40.6099645],8899,53004,30377
796,[00:57:40.6851184],12736,49674,32916
797,[00:57:40.7599817],7560,55524,29887
798,[00:57:40.8351708],7882,49154,31296
799,[00:57:40.9102665],10059,52957,27091
800,[00:57:40.9861972],9561,46604,30426
801,[00:57:41.0613271],9673,55299,29587
802,[00:57:41.1364506],10648,46875,34353
803,[00:57:41.2111792],10451,51540,34738
804,[00:57:41.2857694],10079,49114,29689
805,[00:57:41.3605895],10351,54255,33511
806,[00:57:41.4362155],10194,51191,34234
807,[00:57:41.5108962],12350,53662,32395
808,[00:57:41.5869820],9299,54085,29676
809,[00:57:41.6626348],11150,56567,32469
810,[00:57:41.7367249],7394,54498,32095
811,[00:57:41.8115520],9315,53723,31849
812,[00:57:41.8874346],10100,48776,34873
813,[00:57:41.9612957],9127,51041,34615
814,[00:57:42.0362818],10417,51661,33999
815,[00:57:42.1112554],12033,57370,32314
816,[00:57:42.1871227],9968,49107,29829
817,[00:57:42.2616645],10609,47620,30947
818,[00:57:42.3373206],10987,55613,31954
819,[00:57:42.4118141],8641,48121,33557
820,[00:57:42.4868744],10162,55290,29882
821,[00:57:42.5620756],9214,54715,34075
822,[00:57:42.6377131],10000,52542,31927
823,[00:57:42.7125693],10791,51845,30408
824,[00:57:42.7877467],9997,51795,27301
825,[00:57:42.8622801],7598,55409,33774
826,[00:57:42.9376304],9769,59741,32894
827,[00:57:43.0121884],9242,48194,30176
828,[00:57:43.0877727],9632,50205,31013
829,[00:57:43.1628523],9700,51957,30267
830,[00:57:43.2376434],12120,51837,27822
831,[00:57:43.3127869],10318,53248,31474
832,[00:57:43.3887727],10507,50081,32843
833,[00:57:43.4626946],10094,55517,29384
834,[00:57:43.5383308],8408,47014,32526
835,[00:57:43.6133057],10851,54237,35347
836,[00:57:43.6883083],12356,48099,31106
837,[00:57:43.7631815],9623,56086,31218
838,[00:57:43.8380726],11125,47980,33708
839,[00:57:43.9138715],8149,50829,33809
840,[00:57:43.9884258],11873,55065,32473
841,[00:57:44.0633512],9626,48467,34461
842,[00:57:44.1398011],8388,47315,32474
843,[00:57:44.2136373],9733,51592,29475
844,[00:57:44.2887755],10417,55882,27286
845,[00:57:44.3638381],9851,58279,33155
846,[00:57:44.4388173],12343,49938,35229
847,[00:57:44.5147757],11371,56782,31623
848,[00:57:44.5899989],11675,49601,32021
849,[00:57:44.6650982],8487,51658,31490
850,[00:57:44.7400197],11154,51093,37356
851,[00:57:44.8146846],10222,51112,32177
852,[00:57:44.8911054],10953,58358,33092
853,[00:57:44.9641780],11112,52856,33676
854,[00:57:45.0392304],9123,53941,34708
855,[00:57:45.1153323],11540,55372,30934
856,[00:57:45.1907110],9353,55911,31073
857,[00:57:45.2655135],10277,54881,28937
858,[00:57:45.3404489],11066,53757,33488
859,[00:57:45.4150079],10742,50258,29538
860,[00:57:45.4903895],9377,48989,30893
861,[00:57:45.5651934],10332,54194,31521
862,[00:57:45.6399224],10655,51326,33374
863,[00:57:45.7150517],8715,50171,31794
864,[00:57:45.7902707],7729,50238,32682
865,[00:57:45.8651899],9323,54430,35315
866,[00:57:45.9405127],8028,58031,35099
867,[00:57:46.0154720],8912,50852,31734
868,[00:57:46.0904014],8826,48692,31583
869,[00:57:46.1660165],9328,53718,31217
870,[00:57:46.2409169],10674,53148,33234
871,[00:57:46.3157348],7132,46344,30133
872,[00:57:46.3907902],9328,53315,32578
873,[00:57:46.4665085],7291,45961,35095
874,[00:57:46.5411245],7802,54080,33575
875,[00:57:46.6160154],11229,51884,33370
876,[00:57:46.6914618],8810,50129,30904
877,[00:57:46.7662295],9354,52671,30663
878,[00:57:46.8412788],10373,53850,32071
879,[00:57:46.9162243],10892,44165,33312
880,[00:57:46.9912263],11404,55617,31484
881,[00:57:47.0674974],13432,46501,29336
882,[00:57:47.1423484],9987,51446,32849
883,[00:57:47.2167727],6937,49812,32157
884,[00:57:47.2917159],9769,58788,32794
885,[00:57:47.3683630],10914,52534,28893
886,[00:57:47.4419803],8390,50491,28085
887,[00:57:47.5171060],10272,56819,32195
888,[00:57:47.5920103],8933,53979,33184
889,[00:57:47.6689172],7936,58541,31130
890,[00:57:47.7422970],10244,51910,32180
891,[00:57:47.8173553],9801,48726,34894
892,[00:57:47.8927904],11755,54063,34593
893,[00:57:47.9671824],10597,45440,32586
894,[00:57:48.0422002],11004,54467,31549
895,[00:57:48.1189290],11597,47979,31943
896,[00:57:48.1940285],8468,51496,31268
897,[00:57:48.2679439],7937,51348,27994
898,[00:57:48.3436841],11084,52646,31500
899,[00:57:48.4184123],11545,54091,30365
900,[00:57:48.4930709],11159,49739,34029
901,[00:57:48.5678789],12766,52236,34244
902,[00:57:48.6439878],12266,49815,33903
903,[00:57:48.7191100],9432,52370,27955
904,[00:57:48.7937806],8849,50272,31542
905,[00:57:48.8688620],10578,55319,29823
906,[00:57:48.9442344],10054,47348,31390
907,[00:57:49.0188752],11138,50891,34731
908,[00:57:49.0933871],10606,48202,31689
909,[00:57:49.1691204],9596,49451,30265
910,[00:57:49.2435853],10838,52769,29013
911,[00:57:49.3203785],10179,53287,31685
912,[00:57:49.3936706],10024,52953,28630
913,[00:57:49.4702689],8723,47050,33242
914,[00:57:49.5465008],9675,53589,33018
915,[00:57:49.6191317],11647,51924,32637
916,[00:57:49.6956055],8494,50881,31404
917,[00:57:49.7727589],9568,46162,31453
918,[00:57:49.8460238],11707,53107,31301
919,[00:57:49.9195715],9800,47817,33199
920,[00:57:49.9955642],10314,46472,36550
921,[00:57:50.0720002],8873,51936,32362
922,[00:57:50.1445935],9156,49745,32947
923,[00:57:50.2206498],7683,53206,29282
924,[00:57:50.2976688],11181,50615,35783
925,[00:57:50.3816224],6771,54682,36673
926,[00:57:50.4476087],9060,54829,36360
927,[00:57:50.5198576],10925,48082,30255
928,[00:57:50.5976440],8369,57366,28891
929,[00:57:50.6709901],11069,52408,32915
930,[00:57:50.7454093],10399,53891,33192
931,[00:57:50.8205902],8941,50559,33973
932,[00:57:50.8962934],10040,53808,30004
933,[00:57:50.9715005],12382,53012,33879
934,[00:57:51.0467016],11690,52991,37552
935,[00:57:51.1204429],9031,56511,32799
936,[00:57:51.1956136],8566,52595,33750
937,[00:57:51.2707492],10520,53341,30404
938,[00:57:51.3458055],10282,54254,36600
939,[00:57:51.4208914],7048,49330,31147
940,[00:57:51.4967578],11108,49439,34009
941,[00:57:51.5717273],9338,51331,30439
942,[00:57:51.6481164],12437,50590,29017
943,[00:57:51.7249910],11307,51346,36081
944,[00:57:51.7966121],8508,56736,28761
945,[00:57:51.8722961],8824,53184,33620
946,[00:57:51.9471489],12121,51912,31948
947,[00:57:52.0214478],12149,56174,32453
948,[00:57:52.0965596],11456,47626,29045
949,[00:57:52.1718747],9020,48542,34586
950,[00:57:52.2481963],10181,53785,34558
951,[00:57:52.3243091],11748,51527,33532
952,[00:57:52.3972947],9252,53190,32341
953,[00:57:52.4720670],8460,55739,35104
954,[00:57:52.5472422],11379,55976,32062
955,[00:57:52.6239369],11580,53612,31905
956,[00:57:52.6974086],13019,47915,33648
957,[00:57:52.7720224],10874,48902,31745
958,[00:57:52.8496086],12699,47069,33429
959,[00:57:52.9232758],9780,51322,30278
960,[00:57:52.9974066],8463,57868,33445
961,[00:57:53.0732031],12271,47027,33457
962,[00:57:53.1475617],10336,51360,30077
963,[00:57:53.2242842],10366,49287,39550
964,[00:57:53.2978689],11133,54219,35468
965,[00:57:53.3736431],8761,48237,35162
966,[00:57:53.4478629],9789,50262,33106
967,[00:57:53.5230009],8557,49361,31006
968,[00:57:53.5983653],9006,50922,33760
969,[00:57:53.6729941],12072,55828,31564
970,[00:57:53.7480552],7653,53790,33768
971,[00:57:53.8231806],12121,45967,34607
972,[00:57:53.8990586],8369,47091,33205
973,[00:57:53.9733686],10893,45151,35500
974,[00:57:54.0490776],10908,52263,32091
975,[00:57:54.1238464],12819,54130,31379
976,[00:57:54.1987126],10806,50732,33744
977,[00:57:54.2749545],9870,52304,34018
978,[00:57:54.3500101],15642,46321,27708
979,[00:57:54.4240443],8394,57290,33606
980,[00:57:54.4989956],11989,46240,37293
981,[00:57:54.5740447],12315,48498,33852
982,[00:57:54.6493633],10485,53730,33593
983,[00:57:54.7241140],10225,55452,32537
984,[00:57:54.7994465],11441,52723,32409
985,[00:57:54.8748081],11587,52249,35094
986,[00:57:54.9495220],13385,57093,31752
987,[00:57:55.0247053],10774,53812,34477
988,[00:57:55.0996234],11021,50146,31613
989,[00:57:55.1753264],9148,53601,30860
990,[00:57:55.2506249],7185,54242,33668
991,[00:57:55.3257776],8765,50800,34490
992,[00:57:55.4005840],9683,50610,31597
993,[00:57:55.4761499],8957,53685,33573
994,[00:57:55.5508177],10124,56363,32980
995,[00:57:55.6254760],9675,55214,35678
996,[00:57:55.7008951],10952,49266,33065
997,[00:57:55.7757814],8318,46200,31965
998,[00:57:55.8515699],10885,52734,37508
999,[00:57:55.9271465],8829,53463,32907
1000,[00:57:56.0010928],12418,52868,33951
1001,[00:57:56.0765686],11700,53079,36487
1002,[00:57:56.1511448],11482,50630,35318
1003,[00:57:56.2256063],10133,55760,31217
1004,[00:57:56.3009136],9325,52430,32553
1005,[00:57:56.3760282],11548,52412,35487
1006,[00:57:56.4507894],10367,48050,32881
1007,[00:57:56.5260605],10889,53253,33479
1008,[00:57:56.6010611],11037,54479,34715
1009,[00:57:56.6760828],11432,54923,32401
1010,[00:57:56.7512740],10964,56297,33051
1011,[00:57:56.8293189],10411,51532,35935
1012,[00:57:56.9016951],12122,55805,33666
1013,[00:57:56.9763609],10560,55063,31967
1014,[00:57:57.0521312],11480,55268,36887
1015,[00:57:57.1271435],9511,49320,34290
1016,[00:57:57.2016035],9510,46036,30991
1017,[00:57:57.2765954],12619,59584,31172
1018,[00:57:57.3524878],10040,55565,33265
1019,[00:57:57.4271380],9113,53247,33149
1020,[00:57:57.5019775],9762,52935,32820
1021,[00:57:57.5789724],7612,59186,33545
1022,[00:57:57.6531051],9214,48432,29909
1023,[00:57:57.7271384],9119,46629,34790
1024,[00:57:57.8023406],10846,51859,28591
1025,[00:57:57.8787855],9949,52749,31340
1026,[00:57:57.9529350],11728,50220,29689
1027,[00:57:58.0276216],11277,48723,36004
1028,[00:57:58.1026076],9598,49710,30351
1029,[00:57:58.1780007],10234,48009,31280
1030,[00:57:58.2527911],13544,54585,33618
1031,[00:57:58.3282290],10185,55709,31160
1032,[00:57:58.4031754],10701,51367,33240
1033,[00:57:58.4784911],12121,53948,34002
1034,[00:57:58.5536251],11446,50955,29825
1035,[00:57:58.6284860],11989,51584,31472
1036,[00:57:58.7032905],9364,54729,31447
1037,[00:57:58.7790251],9630,52123,33597
1038,[00:57:58.8554343],11914,49014,36830
1039,[00:57:58.9290222],11940,48013,31110
1040,[00:57:59.0034405],9093,57409,33081
1041,[00:57:59.0792276],9802,55480,31401
1042,[00:57:59.1546429],9178,53331,32979
1043,[00:57:59.2300464],9439,50878,33748
1044,[00:57:59.3058504],11330,48956,31907
1045,[00:57:59.3796469],8685,53132,27938
1046,[00:57:59.4572996],11135,50082,33224
1047,[00:57:59.5295442],13429,48652,33393
1048,[00:57:59.6048832],11872,50781,29623
1049,[00:57:59.6796957],9374,49797,29104
1050,[00:57:59.7552489],9148,50286,30333
1051,[00:57:59.8293023],12329,47539,28738
1052,[00:57:59.9065396],12826,46591,26628
1053,[00:57:59.9794425],14251,45072,32012
1054,[00:58:00.0545022],11131,52349,30218
1055,[00:58:00.1299871],10114,53094,32354
1056,[00:58:00.2045305],12383,57582,31911
1057,[00:58:00.2805683],12299,56241,30206
1058,[00:58:00.3548878],13771,55326,32891
1059,[00:58:00.4301809],11064,57075,34013
1060,[00:58:00.5055021],9702,55907,31350
1061,[00:58:00.5802116],11642,47230,34350
1062,[00:58:00.6555285],10652,50137,32674
1063,[00:58:00.7300619],8764,55651,31384
1064,[00:58:00.8054660],9198,50026,30636
1065,[00:58:00.8804134],12983,52319,27602
1066,[00:58:00.9556802],12527,49832,31088
1067,[00:58:01.0306921],13138,51464,33508
1068,[00:58:01.1060562],9588,49093,29638
1069,[00:58:01.1807050],8647,51526,31759
1070,[00:58:01.2555782],10510,52723,31783
1071,[00:58:01.3306280],10149,54081,30277
1072,[00:58:01.4071580],11253,46957,30500
1073,[00:58:01.4814189],10767,51606,30531
1074,[00:58:01.5561082],8774,47888,27942
1075,[00:58:01.6314534],10436,50926,29794
1076,[00:58:01.7077293],10487,48106,30811
1077,[00:58:01.7815453],12438,54419,29577
1078,[00:58:01.8567041],10031,44827,33666
1079,[00:58:01.9327410],8466,50234,33552
1080,[00:58:02.0069602],12418,49560,32834
1081,[00:58:02.0817920],11762,53941,29344
1082,[00:58:02.1568294],12528,51426,31762
1083,[00:58:02.2353538],9032,48410,32149
1084,[00:58:02.3077920],11071,53873,31954
1085,[00:58:02.3829017],9231,47401,35222
1086,[00:58:02.4574649],12256,47891,29717
1087,[00:58:02.5337590],7816,51977,32873
1088,[00:58:02.6076933],10331,47559,33644
1089,[00:58:02.6821597],9862,47155,30891
1090,[00:58:02.7572526],8175,49507,35050
1091,[00:58:02.8323474],9032,51606,30413
1092,[00:58:02.9081473],7542,51122,30920
1093,[00:58:02.9843321],9099,49788,30455
1094,[00:58:03.0593068],9880,53649,32528
1095,[00:58:03.1343571],11671,51655,30045
1096,[00:58:03.2090667],9257,52914,31677
1097,[00:58:03.2847078],9165,46126,30607
1098,[00:58:03.3589081],11370,50082,34307
1099,[00:58:03.4329678],6449,53163,32602
1100,[00:58:03.5089910],9670,53173,34175
1101,[00:58:03.5833073],10535,52101,34734
1102,[00:58:03.6588681],10343,57177,34081
1103,[00:58:03.7354928],10114,51453,30506
1104,[00:58:03.8083854],11458,49105,33232
1105,[00:58:03.8931354],11142,45848,31286
1106,[00:58:03.9612453],12359,51903,33572
1107,[00:58:04.0345231],8035,51033,32451
1108,[00:58:04.1096773],9090,56451,32425
1109,[00:58:04.1843642],13582,54241,32453
1110,[00:58:04.2588651],8452,54986,33364
1111,[00:58:04.3339052],12544,49368,31721
1112,[00:58:04.4115397],10100,47507,29918
1113,[00:58:04.4848320],8671,55086,32762
1114,[00:58:04.5603088],9713,54829,34612
1115,[00:58:04.6342195],10026,49160,34183
1116,[00:58:04.7107988],9695,49115,34410
1117,[00:58:04.7840871],10745,56381,32449
1118,[00:58:04.8598105],8598,51110,33407
1119,[00:58:04.9348320],12973,46820,36030
1120,[00:58:05.0101261],10886,57148,31414
1121,[00:58:05.0861421],11694,51676,38187
1122,[00:58:05.1597608],12438,51978,33797
1123,[00:58:05.2357943],12480,51002,33878
1124,[00:58:05.3098005],8721,52467,34409
1125,[00:58:05.3876040],9463,49872,34390
1126,[00:58:05.4601318],11875,48077,31744
1127,[00:58:05.5378600],8054,51428,30175
1128,[00:58:05.6103584],12198,46421,31707
1129,[00:58:05.6871725],10151,58557,32787
1130,[00:58:05.7639912],10212,42789,32175
1131,[00:58:05.8356335],14913,49183,37088
1132,[00:58:05.9105391],11190,47890,34272
1133,[00:58:05.9858239],10882,49877,33335
1134,[00:58:06.0638202],10887,48550,32850
1135,[00:58:06.1370057],9562,54059,30312
1136,[00:58:06.2113992],9402,53235,34323
1137,[00:58:06.2873983],11305,51995,30660
1138,[00:58:06.3669094],7895,52029,35985
1139,[00:58:06.4377746],10567,54713,29312
1140,[00:58:06.5139798],13060,51569,30777
1141,[00:58:06.5942758],10971,49844,30999
1142,[00:58:06.6630878],7995,56333,32362
1143,[00:58:06.7380642],11130,47608,28440
1144,[00:58:06.8135098],9292,56686,30820
1145,[00:58:06.8882099],11735,53455,30949
1146,[00:58:06.9622987],10163,48735,32558
1147,[00:58:07.0396512],11412,50891,31632
1148,[00:58:07.1126317],13325,49669,31340
1149,[00:58:07.1874507],9825,51109,33429
1150,[00:58:07.2640574],9895,49191,29212
1151,[00:58:07.3401331],11991,50131,29698
1152,[00:58:07.4133408],10996,49648,32484
1153,[00:58:07.4868367],11133,50220,30917
1154,[00:58:07.5621749],9476,49776,29686
1155,[00:58:07.6400261],11399,48114,31831
1156,[00:58:07.7135509],8843,55527,27966
1157,[00:58:07.7885614],9093,47354,31293
1158,[00:58:07.8623992],11669,42981,28828
1159,[00:58:07.9382785],12134,47989,30112
1160,[00:58:08.0137413],8082,58664,31335
1161,[00:58:08.0883900],14594,48111,31032
1162,[00:58:08.1637554],11499,52020,31991
1163,[00:58:08.2388640],12098,52093,30682
1164,[00:58:08.3140036],7052,53500,33016
1165,[00:58:08.3895608],11077,54109,31711
1166,[00:58:08.4635090],10550,51449,27395
1167,[00:58:08.5386686],9691,48420,31745
1168,[00:58:08.6131061],11763,49224,29857
1169,[00:58:08.6881655],10447,54005,34130
1170,[00:58:08.7633100],9271,51458,26922
1171,[00:58:08.8386260],8661,52247,30717
1172,[00:58:08.9157995],12809,51579,29818
1173,[00:58:08.9885922],8611,49932,29862
1174,[00:58:09.0638009],9251,55825,31361
1175,[00:58:09.1387016],11686,55075,34079
1176,[00:58:09.2158726],13392,49756,32403
1177,[00:58:09.2923407],11458,49219,33168
1178,[00:58:09.3641026],11997,50988,37201
1179,[00:58:09.4390493],11116,52757,31079
1180,[00:58:09.5158467],10547,54051,32290
1181,[00:58:09.5892240],9521,53739,33000
1182,[00:58:09.6707699],11022,53637,32808
1183,[00:58:09.7423337],9765,49877,33743
1184,[00:58:09.8160857],11816,50850,32578
1185,[00:58:09.8895893],10117,50154,32881
1186,[00:58:09.9669891],13227,54736,30563
1187,[00:58:10.0400315],10721,53186,35572
1188,[00:58:10.1171583],9355,51384,32074
1189,[00:58:10.1919146],9144,48718,30863
1190,[00:58:10.2674143],10579,55818,35243
1191,[00:58:10.3424200],9435,52907,30340
1192,[00:58:10.4169314],11986,47519,33747
1193,[00:58:10.4978363],9799,52662,32374
1194,[00:58:10.5658186],12703,52271,31004
1195,[00:58:10.6409396],8452,56578,34353
1196,[00:58:10.7162556],12810,52378,31287
1197,[00:58:10.7903501],8235,50725,33041
1198,[00:58:10.8669336],8165,51824,32038
1199,[00:58:10.9412066],8932,52406,31509
1200,[00:58:11.0162082],11519,50168,33149
1201,[00:58:11.0934049],8501,51784,27684
1202,[00:58:11.1673882],10856,49617,30587
1203,[00:58:11.2427334],10163,52021,30834
1204,[00:58:11.3164266],9906,50598,31868
1205,[00:58:11.3909157],12470,54902,29867
1206,[00:58:11.4681284],10282,53500,33561
1207,[00:58:11.5412156],12351,51775,31324
1208,[00:58:11.6172417],11651,48836,29041
1209,[00:58:11.6936714],9564,52081,31255
1210,[00:58:11.7705563],11345,50521,32442
1211,[00:58:11.8421512],12160,51104,28278
1212,[00:58:11.9164651],10663,53429,29127
1213,[00:58:11.9952324],8232,52429,31006
1214,[00:58:12.0726502],6294,53886,30427
1215,[00:58:12.1416232],9853,53178,31372
1216,[00:58:12.2181894],9435,50728,35494
1217,[00:58:12.2917229],11289,51031,36453
1218,[00:58:12.3703052],7564,53193,30021
1219,[00:58:12.4425617],7890,45868,32946
1220,[00:58:12.5176400],7538,55682,30649
1221,[00:58:12.5942616],8676,53712,33699
1222,[00:58:12.6690709],9924,48252,29919
1223,[00:58:12.7423315],10411,46572,31030
1224,[00:58:12.8190418],9850,51772,33135
1225,[00:58:12.8934929],10084,58729,34966
1226,[00:58:12.9697890],11461,50659,30358
1227,[00:58:13.0426625],11335,49033,30924
1228,[00:58:13.1178866],9436,55445,30588
1229,[00:58:13.1927794],8547,54039,35041
1230,[00:58:13.2680260],12378,54473,33295
1231,[00:58:13.3430696],10101,49189,28186
1232,[00:58:13.4185737],10348,46102,33538
1233,[00:58:13.4932201],9148,53669,37408
1234,[00:58:13.5695732],9163,55031,30529
1235,[00:58:13.6450584],7423,55627,32018
1236,[00:58:13.7184566],7515,53837,32540
1237,[00:58:13.7934427],7286,47743,31156
1238,[00:58:13.8756832],9915,50226,31007
1239,[00:58:13.9459345],10663,50347,35599
1240,[00:58:14.0200526],10760,46376,31878
1241,[00:58:14.0936771],10717,57646,30789
