Predicted duration,22.4,,,
Predicted error,0.7,,,
Predicted start,03:56:57,,,
Notes,none,,,
FrameNum,timeInfo,signal-target,signal-track1,signal-track2
618,[03:56:40.3130089],14227,42378,2556
619,[03:56:40.3330543],13813,42644,5150
620,[03:56:40.3532033],12359,40139,3604
621,[03:56:40.3732993],13903,39453,2865
622,[03:56:40.3933751],12341,40282,3870
623,[03:56:40.4136840],12638,46935,4365
624,[03:56:40.4334694],11405,45256,4219
625,[03:56:40.4535371],14586,37781,5522
626,[03:56:40.4735506],11223,40515,2143
627,[03:56:40.4936433],10157,40806,2682
628,[03:56:40.5138257],9917,37739,2098
629,[03:56:40.5338976],10048,39274,4696
630,[03:56:40.5539710],11790,39422,3537
631,[03:56:40.5739959],9734,44598,4633
632,[03:56:40.5940454],11738,40647,4385
633,[03:56:40.6140292],12423,38575,4159
634,[03:56:40.6341169],9556,37939,4995
635,[03:56:40.6542906],12041,42653,4039
636,[03:56:40.6743212],11674,43607,2097
637,[03:56:40.6944424],12184,41371,5365
638,[03:56:40.7145251],13223,42417,5438
639,[03:56:40.7346229],12666,42550,3349
640,[03:56:40.7547749],13951,42076,3210
641,[03:56:40.7748088],11810,47396,4191
642,[03:56:40.7948739],14019,45259,2537
643,[03:56:40.8148062],11564,44489,2119
644,[03:56:40.8350766],11417,42034,4233
645,[03:56:40.8550887],9619,39229,4911
646,[03:56:40.8750219],13681,45679,2180
647,[03:56:40.8952463],11779,42602,4068
648,[03:56:40.9154594],12251,39714,4845
649,[03:56:40.9353482],10422,44548,4029
650,[03:56:40.9554947],9310,38864,4642
651,[03:56:40.9757093],8945,38713,3549
652,[03:56:40.9955348],8536,40600,3499
653,[03:56:41.0158102],7654,43053,3593
654,[03:56:41.0358366],9460,37976,3778
655,[03:56:41.0559424],8305,42266,4403
656,[03:56:41.0759565],9366,40313,2077
657,[03:56:41.0963648],9698,37604,3391
658,[03:56:41.1161243],10805,36361,3887
659,[03:56:41.1361456],10312,35220,3756
660,[03:56:41.1561466],8776,39081,3303
661,[03:56:41.1762983],10618,36569,2587
662,[03:56:41.1963927],8149,41056,3287
663,[03:56:41.2166150],10362,39118,3601
664,[03:56:41.2367106],8797,39444,4007
665,[03:56:41.2567075],8685,40179,3963
666,[03:56:41.2767541],11993,38441,4267
667,[03:56:41.2967939],11872,40498,4812
668,[03:56:41.3169329],11282,38371,4855
669,[03:56:41.3369784],12003,41690,2097
670,[03:56:41.3571126],11343,36337,3212
671,[03:56:41.3770577],12336,36276,4465
672,[03:56:41.3971811],11284,36696,4902
673,[03:56:41.4172618],10265,34035,4613
674,[03:56:41.4372915],12252,38077,4502
675,[03:56:41.4573359],9024,36601,5193
676,[03:56:41.4774051],9636,41034,5062
677,[03:56:41.4975124],8412,37606,4475
678,[03:56:41.5175776],8853,34683,3889
679,[03:56:41.5378344],9797,31308,4141
680,[03:56:41.5579039],9981,32393,3494
681,[03:56:41.5781083],9999,33936,3418
682,[03:56:41.5980087],9071,31312,2360
683,[03:56:41.6180636],8967,33523,3157
684,[03:56:41.6382545],7461,33312,2861
685,[03:56:41.6583142],7502,26622,3536
686,[03:56:41.6783202],8235,29819,3399
687,[03:56:41.6983108],7649,28609,2816
688,[03:56:41.7184603],7420,26145,2780
689,[03:56:41.7384911],3987,30126,2636
690,[03:56:41.7588950],5751,30271,3369
691,[03:56:41.7786688],6271,27235,2174
692,[03:56:41.7989498],3039,26070,2793
693,[03:56:41.8189993],4999,31017,1480
694,[03:56:41.8389077],4774,30581,1437
695,[03:56:41.8590001],5687,28258,1765
696,[03:56:41.8791886],2812,26088,624
697,[03:56:41.8990867],3969,25875,1599
698,[03:56:41.9194120],8281,22240,919
699,[03:56:41.9392975],7549,27424,2758
700,[03:56:41.9595560],5224,26302,2358
701,[03:56:41.9796879],8844,30353,3056
702,[03:56:41.9997133],7476,30146,3499
703,[03:56:42.0197501],6131,27404,2779
704,[03:56:42.0397295],8382,29490,2706
705,[03:56:42.0597862],8440,31874,2857
706,[03:56:42.0798383],7334,26995,3373
707,[03:56:42.0998630],8135,28890,2058
708,[03:56:42.1199714],9152,34004,2846
709,[03:56:42.1402806],9607,31619,2536
710,[03:56:42.1603309],10508,27969,3584
711,[03:56:42.1802091],11716,31358,2308
712,[03:56:42.2005226],11657,30702,3401
713,[03:56:42.2204900],9763,31022,3491
714,[03:56:42.2405240],9661,32284,4383
715,[03:56:42.2606281],7696,33096,3394
716,[03:56:42.2807140],9419,31686,3602
717,[03:56:42.3007476],8888,30963,3650
718,[03:56:42.3209947],8468,31113,3428
719,[03:56:42.3410031],7463,30010,3809
720,[03:56:42.3610636],6666,32016,2320
721,[03:56:42.3811576],8758,30551,3445
722,[03:56:42.4011261],8673,28492,2758
723,[03:56:42.4212450],8540,31976,3062
724,[03:56:42.4413231],10227,29839,2736
725,[03:56:42.4614241],9392,35645,2989
726,[03:56:42.4814534],10603,31990,3956
727,[03:56:42.5015690],9578,33886,4262
728,[03:56:42.5216741],10908,29413,4354
729,[03:56:42.5416774],10495,31783,4684
730,[03:56:42.5618673],10919,33280,2867
731,[03:56:42.5818006],11106,29651,4362
732,[03:56:42.6020385],11048,38326,2178
733,[03:56:42.6221204],13350,41978,4365
734,[03:56:42.6421194],13405,35604,3400
735,[03:56:42.6623733],13892,34822,3520
736,[03:56:42.6823010],12590,38404,4684
737,[03:56:42.7023413],12632,36012,4835
738,[03:56:42.7223858],12803,33347,3795
739,[03:56:42.7424890],10984,37332,5032
740,[03:56:42.7629239],8240,38656,4077
741,[03:56:42.7826931],10140,34777,4862
742,[03:56:42.8027236],11050,36653,5248
743,[03:56:42.8228146],10965,35273,4292
744,[03:56:42.8428911],12454,36734,3597
745,[03:56:42.8649302],9830,34016,2991
746,[03:56:42.8840668],9710,32363,4280
747,[03:56:42.9031734],9021,31035,5240
748,[03:56:42.9231819],7322,31252,4174
749,[03:56:42.9432922],10285,31896,4936
750,[03:56:42.9637545],9626,36048,4303
751,[03:56:42.9834124],11130,36370,4798
752,[03:56:43.0035468],11498,36912,4182
753,[03:56:43.0236397],11079,39661,3902
754,[03:56:43.0437279],7073,37874,3909
755,[03:56:43.0637701],11178,34439,4575
756,[03:56:43.0838702],11312,33916,3823
757,[03:56:43.1038905],11358,37079,3732
758,[03:56:43.1240378],10188,33281,3947
759,[03:56:43.1439916],10613,32038,3542
760,[03:56:43.1641353],8637,36089,3253
761,[03:56:43.1841563],11201,33045,4080
762,[03:56:43.2043604],9824,31421,3533
763,[03:56:43.2244314],9508,36468,3286
764,[03:56:43.2445653],10990,36414,3476
765,[03:56:43.2645898],12182,33689,3962
766,[03:56:43.2846542],12142,35139,3187
767,[03:56:43.3046864],8880,35570,3335
768,[03:56:43.3246396],10664,37034,4093
769,[03:56:43.3448554],9897,36987,3624
770,[03:56:43.3649896],11974,33742,3800
771,[03:56:43.3851228],9108,31911,2510
772,[03:56:43.4051149],9968,35258,4101
773,[03:56:43.4251942],6929,34455,3400
774,[03:56:43.4452578],9697,34150,2476
775,[03:56:43.4653337],9401,35484,3052
776,[03:56:43.4857996],11093,41550,4261
777,[03:56:43.5055484],10018,38090,4463
778,[03:56:43.5255239],10724,36782,2501
779,[03:56:43.5458480],11154,34153,3904
780,[03:56:43.5657199],9861,38126,3447
781,[03:56:43.5858124],11435,41542,3713
782,[03:56:43.6058491],10330,36817,3495
783,[03:56:43.6260377],12424,40348,2973
784,[03:56:43.6462080],11861,37723,2139
785,[03:56:43.6662600],12174,41857,2328
786,[03:56:43.6861961],12102,40534,5106
787,[03:56:43.7063559],11206,36195,4733
788,[03:56:43.7264010],10227,38790,3912
789,[03:56:43.7465062],12002,36608,3354
790,[03:56:43.7665146],10945,33697,3572
791,[03:56:43.7865880],10580,35730,5250
792,[03:56:43.8068157],9654,34756,3894
793,[03:56:43.8268001],9306,38083,4326
794,[03:56:43.8473110],12995,35537,3936
795,[03:56:43.8669468],9650,36884,3233
796,[03:56:43.8870660],8871,37503,3218
797,[03:56:43.9071840],9690,35561,3684
798,[03:56:43.9271880],10402,35091,2591
799,[03:56:43.9472054],11389,36361,3045
800,[03:56:43.9673430],10119,33624,3937
801,[03:56:43.9874130],8794,35768,4511
802,[03:56:44.0075092],8923,37453,3737
803,[03:56:44.0275511],10745,39027,2911
804,[03:56:44.0476189],9936,34999,3895
805,[03:56:44.0676239],9261,35655,2765
806,[03:56:44.0876138],11229,31317,2549
807,[03:56:44.1077997],8987,34822,3114
808,[03:56:44.1279219],10765,34553,5018
809,[03:56:44.1478557],8156,36405,2619
810,[03:56:44.1680720],10668,34213,4299
811,[03:56:44.1881786],9051,32661,3120
812,[03:56:44.2082723],9864,33338,4600
813,[03:56:44.2284094],7968,33245,4260
814,[03:56:44.2485078],9136,32899,3475
815,[03:56:44.2685591],8878,33141,3498
816,[03:56:44.2885694],8344,33218,2277
817,[03:56:44.3087586],8077,31690,2183
818,[03:56:44.3286302],8722,24996,3380
819,[03:56:44.3486700],8985,34019,3381
820,[03:56:44.3688782],8754,29084,2431
821,[03:56:44.3890109],7859,33644,2193
822,[03:56:44.4090088],10167,31877,2203
823,[03:56:44.4291082],9269,27934,1475
824,[03:56:44.4492206],8399,31190,1595
825,[03:56:44.4693540],7343,33696,1835
826,[03:56:44.4893578],10347,35362,2843
827,[03:56:44.5093518],9325,33794,3725
828,[03:56:44.5295883],7520,34970,3140
829,[03:56:44.5495006],10514,32996,4620
830,[03:56:44.5697290],10155,33418,3862
831,[03:56:44.5897852],10284,34663,4014
832,[03:56:44.6097330],11486,35570,3981
833,[03:56:44.6298886],11333,33602,3250
834,[03:56:44.6499351],12128,37557,3621
835,[03:56:44.6701091],11756,31867,3320
836,[03:56:44.6902478],10068,32554,4652
837,[03:56:44.7102422],12688,34891,4608
838,[03:56:44.7301530],11313,31896,3368
839,[03:56:44.7501743],9417,36750,3960
840,[03:56:44.7703569],11008,36470,4475
841,[03:56:44.7905681],8487,35505,4595
842,[03:56:44.8105934],10805,40859,3521
843,[03:56:44.8306574],10048,35260,5056
844,[03:56:44.8508867],10167,33187,4445
845,[03:56:44.8709635],11450,33599,4862
846,[03:56:44.8916571],11887,32214,4217
847,[03:56:44.9109454],12777,35130,4166
848,[03:56:44.9310853],13013,36385,3866
849,[03:56:44.9510834],11352,35822,3373
850,[03:56:44.9713564],10731,36511,3456
851,[03:56:44.9913560],11301,37140,4131
852,[03:56:45.0115694],10590,34600,4515
853,[03:56:45.0316184],9915,33296,4013
854,[03:56:45.0516372],7953,36766,4512
855,[03:56:45.0716101],10222,37009,4678
856,[03:56:45.0916837],11716,40086,2747
857,[03:56:45.1117220],9430,36551,4788
858,[03:56:45.1318532],10423,41935,2846
859,[03:56:45.1520581],11053,38999,3199
860,[03:56:45.1720423],9121,38834,3800
861,[03:56:45.1920550],9982,35641,1806
862,[03:56:45.2121637],9360,36896,1462
863,[03:56:45.2322253],10344,33991,3228
864,[03:56:45.2523126],10648,36921,4311
865,[03:56:45.2725142],9129,34874,2824
866,[03:56:45.2924939],10483,34732,2173
867,[03:56:45.3126095],12227,33254,3712
868,[03:56:45.3326027],10398,40586,3709
869,[03:56:45.3527146],11944,40791,2942
870,[03:56:45.3727380],11233,43137,4449
871,[03:56:45.3928190],11808,33068,4887
872,[03:56:45.4129082],13678,33435,5675
873,[03:56:45.4329934],11354,36910,2528
874,[03:56:45.4530321],12149,31133,4046
875,[03:56:45.4733230],11774,38771,1853
876,[03:56:45.4932942],14931,37758,4945
877,[03:56:45.5132978],12282,38169,4659
878,[03:56:45.5335980],15208,37618,2683
879,[03:56:45.5535240],12760,38330,3980
880,[03:56:45.5737290],12092,36681,4407
881,[03:56:45.5935823],13357,37252,5309
882,[03:56:45.6136165],12371,39135,3360
883,[03:56:45.6339758],14132,38800,4731
884,[03:56:45.6541114],11190,41091,2162
885,[03:56:45.6739516],12650,42122,2176
886,[03:56:45.6940324],12752,43172,4879
887,[03:56:45.7142078],11342,42039,3458
888,[03:56:45.7342277],12129,41662,3615
889,[03:56:45.7542930],12768,40592,4213
890,[03:56:45.7745244],12971,35397,2902
891,[03:56:45.7944172],12018,40565,3189
892,[03:56:45.8145686],13664,38685,3488
893,[03:56:45.8346432],13538,41220,4668
894,[03:56:45.8546510],12088,39785,2238
895,[03:56:45.8747245],11047,38134,3458
896,[03:56:45.8949729],12074,40175,2255
897,[03:56:45.9150224],10600,39336,3378
898,[03:56:45.9351071],11367,37436,3325
899,[03:56:45.9551235],10549,37811,1735
900,[03:56:45.9751864],11583,38496,3228
901,[03:56:45.9953089],11487,36607,2323
902,[03:56:46.0152431],11397,41327,5237
903,[03:56:46.0353953],12662,39562,3784
904,[03:56:46.0554949],14033,40174,2448
905,[03:56:46.0754410],12638,43384,6076
906,[03:56:46.0959545],13464,38184,4966
907,[03:56:46.1156788],13976,38223,4310
908,[03:56:46.1359545],12015,38230,2079
909,[03:56:46.1558267],13609,40482,2630
910,[03:56:46.1757645],13411,40495,4412
911,[03:56:46.1960546],14372,37790,3409
912,[03:56:46.2160198],13410,39839,5412
913,[03:56:46.2362662],12352,39264,2274
914,[03:56:46.2562644],12390,42112,5822
915,[03:56:46.2763022],12969,40640,4943
916,[03:56:46.2967739],12232,37796,2614
917,[03:56:46.3165168],13476,39142,4609
918,[03:56:46.3366550],12822,38237,2476
919,[03:56:46.3566623],12802,44425,2909
920,[03:56:46.3767494],8169,44185,5032
921,[03:56:46.3969805],10918,38291,2095
922,[03:56:46.4169229],9801,35846,3670
923,[03:56:46.4371095],10488,35151,5251
924,[03:56:46.4571334],13175,38005,5051
925,[03:56:46.4771183],11646,41417,4396
926,[03:56:46.4981715],12586,40577,4465
927,[03:56:46.5172278],11689,40502,4744
928,[03:56:46.5374482],13041,40720,2807
929,[03:56:46.5575013],14040,41857,4449
930,[03:56:46.5775312],12431,39944,3444
931,[03:56:46.5976818],10995,40509,3027
932,[03:56:46.6177049],13527,38218,3163
933,[03:56:46.6378442],14194,40169,2901
934,[03:56:46.6580254],13160,40876,2288
935,[03:56:46.6780926],12518,38620,3811
936,[03:56:46.6978856],13480,44124,3636
937,[03:56:46.7181815],11989,44389,3395
938,[03:56:46.7386791],14499,39385,4463
939,[03:56:46.7582611],14493,42113,4371
940,[03:56:46.7783267],13494,43172,5004
941,[03:56:46.7984334],15063,42211,2317
942,[03:56:46.8185201],15380,43745,5500
943,[03:56:46.8385944],14835,42281,2956
944,[03:56:46.8586247],14802,45217,2739
945,[03:56:46.8786918],15504,42954,5600
946,[03:56:46.8986277],13792,40337,4184
947,[03:56:46.9188016],13359,43962,4415
948,[03:56:46.9390048],13937,43268,3124
949,[03:56:46.9590808],14843,42569,3246
950,[03:56:46.9791558],15613,41552,4761
951,[03:56:46.9992334],16089,43234,5208
952,[03:56:47.0192618],16876,42802,5347
953,[03:56:47.0393947],15423,42241,3625
954,[03:56:47.0594241],14057,45803,1921
955,[03:56:47.0795571],15680,47359,4340
956,[03:56:47.1000145],15885,47640,5305
957,[03:56:47.1197524],15106,40517,4949
958,[03:56:47.1398522],14420,42300,2659
959,[03:56:47.1598305],12905,42805,3838
960,[03:56:47.1799397],14571,43123,4833
961,[03:56:47.1999585],13512,42642,4337
962,[03:56:47.2201078],12878,42394,2280
963,[03:56:47.2401286],13201,40285,2351
964,[03:56:47.2602373],13921,44676,2923
965,[03:56:47.2803009],13693,43206,3608
966,[03:56:47.3003924],13100,39613,2600
967,[03:56:47.3204773],14417,42255,4877
968,[03:56:47.3406119],14603,43291,3982
969,[03:56:47.3605909],14437,40774,4822
970,[03:56:47.3807651],12369,45628,4062
971,[03:56:47.4008318],13678,45782,3705
972,[03:56:47.4208706],14093,44427,4396
973,[03:56:47.4410501],12222,43028,4331
974,[03:56:47.4611565],15863,43984,3605
975,[03:56:47.4810736],11305,40753,3750
976,[03:56:47.5011412],12831,43315,5283
977,[03:56:47.5212121],14732,50625,2092
978,[03:56:47.5413693],16568,45354,3797
979,[03:56:47.5616009],13906,47675,2379
980,[03:56:47.5814306],14530,44596,5080
981,[03:56:47.6016233],12885,47134,3211
982,[03:56:47.6215382],13770,47929,2850
983,[03:56:47.6416843],12215,46260,4336
984,[03:56:47.6616694],13753,45139,2319
985,[03:56:47.6818588],12489,43845,3827
986,[03:56:47.7019677],15188,43468,5334
987,[03:56:47.7221455],12869,46696,3673
988,[03:56:47.7420592],13913,49042,4392
989,[03:56:47.7622967],15620,44871,4991
990,[03:56:47.7822791],14764,41568,6210
991,[03:56:47.8024627],15027,44933,6258
992,[03:56:47.8225410],17559,45773,6287
993,[03:56:47.8426269],13057,48998,3325
994,[03:56:47.8625273],14541,49425,5276
995,[03:56:47.8825626],12175,44041,4427
996,[03:56:47.9027267],15970,45873,3634
997,[03:56:47.9228075],15463,43691,5432
998,[03:56:47.9430935],10232,40508,3339
999,[03:56:47.9629865],15546,44721,4662
1000,[03:56:47.9830802],13584,45717,3233
1001,[03:56:48.0032109],15107,48851,5240
1002,[03:56:48.0232939],16323,45348,5397
1003,[03:56:48.0432661],16893,48166,4702
1004,[03:56:48.0633262],15649,46454,3652
1005,[03:56:48.0834877],13153,45555,4589
1006,[03:56:48.1034856],15246,48264,4272
1007,[03:56:48.1236508],17418,48219,3925
1008,[03:56:48.1437199],13457,45804,5623
1009,[03:56:48.1636807],9810,45846,3974
1010,[03:56:48.1838055],13592,40954,3744
1011,[03:56:48.2037619],13763,41870,5169
1012,[03:56:48.2238892],13831,49065,6240
1013,[03:56:48.2439636],14678,42939,5859
1014,[03:56:48.2640424],14395,44708,6035
1015,[03:56:48.2843020],12583,41975,4097
1016,[03:56:48.3043542],17981,45464,4904
1017,[03:56:48.3242835],15196,45852,4083
1018,[03:56:48.3445909],15522,46288,3629
1019,[03:56:48.3644959],16589,49134,4549
1020,[03:56:48.3845450],17121,45757,5162
1021,[03:56:48.4048764],15013,42781,3572
1022,[03:56:48.4247772],15530,49199,3098
1023,[03:56:48.4448875],15190,45506,3643
1024,[03:56:48.4649611],12971,43986,5275
1025,[03:56:48.4850934],14930,43372,3136
1026,[03:56:48.5052058],17561,40483,3507
1027,[03:56:48.5251185],17846,43580,5491
1028,[03:56:48.5451666],15465,43731,3882
1029,[03:56:48.5653376],14706,43953,4020
1030,[03:56:48.5855555],15303,45307,6087
1031,[03:56:48.6056301],15997,41248,3863
1032,[03:56:48.6256985],15177,48162,5158
1033,[03:56:48.6457060],14090,46902,4370
1034,[03:56:48.6656406],15215,45547,4484
1035,[03:56:48.6857747],15458,43551,4826
1036,[03:56:48.7060102],14154,44360,5722
1037,[03:56:48.7260287],14189,44307,3678
1038,[03:56:48.7461245],12785,45059,4364
1039,[03:56:48.7659491],13654,42806,5370
1040,[03:56:48.7862152],14811,45713,6780
1041,[03:56:48.8062526],13832,42283,4597
1042,[03:56:48.8264540],13611,39419,4096
1043,[03:56:48.8463439],13254,43599,4124
1044,[03:56:48.8665336],11817,42302,4816
1045,[03:56:48.8864725],12956,40295,2656
1046,[03:56:48.9066221],13950,41872,3536
1047,[03:56:48.9266766],11316,40681,4995
1048,[03:56:48.9467918],13377,44684,3806
1049,[03:56:48.9670111],12499,44450,3926
1050,[03:56:48.9870524],12342,41522,2956
1051,[03:56:49.0070122],13960,39997,5030
1052,[03:56:49.0272378],13653,38087,3278
1053,[03:56:49.0473270],12837,39944,3370
1054,[03:56:49.0672763],12911,40046,4029
1055,[03:56:49.0874131],13129,41399,4667
1056,[03:56:49.1075693],13055,45258,4750
1057,[03:56:49.1276656],12700,39292,2547
1058,[03:56:49.1477008],13986,41671,3484
1059,[03:56:49.1676959],11107,39069,1967
1060,[03:56:49.1876823],14352,43302,4573
1061,[03:56:49.2078520],12362,33829,3124
1062,[03:56:49.2279131],13412,36568,4509
1063,[03:56:49.2478569],10511,37688,4959
1064,[03:56:49.2679952],12676,37565,5022
1065,[03:56:49.2881449],12451,34027,3385
1066,[03:56:49.3081922],12995,38017,4839
1067,[03:56:49.3281962],12649,36718,5169
1068,[03:56:49.3485991],13020,39098,3208
1069,[03:56:49.3686599],14100,38214,4819
1070,[03:56:49.3884974],12871,42045,4797
1071,[03:56:49.4085944],11349,41130,3687
1072,[03:56:49.4286271],12132,35487,3336
1073,[03:56:49.4487275],11253,38669,4380
1074,[03:56:49.4690074],10664,40824,4587
1075,[03:56:49.4890884],11893,39833,4916
1076,[03:56:49.5091007],11488,43443,4347
1077,[03:56:49.5295530],13771,41380,5701
1078,[03:56:49.5491411],12021,39795,3172
1079,[03:56:49.5692484],12786,41563,3920
1080,[03:56:49.5892528],11063,42241,5133
1081,[03:56:49.6092620],11998,43583,4790
1082,[03:56:49.6294681],11819,39416,4982
1083,[03:56:49.6495529],11816,40735,3474
1084,[03:56:49.6696027],11797,37321,3629
1085,[03:56:49.6896837],11546,42953,5238
1086,[03:56:49.7097969],11763,46955,3903
1087,[03:56:49.7299355],9326,37311,5008
1088,[03:56:49.7499475],11359,40040,4779
1089,[03:56:49.7700781],13745,39132,4226
1090,[03:56:49.7901096],13340,38471,2792
1091,[03:56:49.8101973],11496,42608,5108
1092,[03:56:49.8302653],13155,43052,4609
1093,[03:56:49.8504741],5636,39584,2846
1094,[03:56:49.8704339],12423,41085,2209
1095,[03:56:49.9125741],12441,41832,4982
1096,[03:56:49.9130396],14078,41974,4798
1097,[03:56:49.9318042],12678,45786,4293
1098,[03:56:49.9508867],12879,43435,4684
1099,[03:56:49.9708549],12772,42758,4455
1100,[03:56:49.9910594],14264,41371,5089
1101,[03:56:50.0112551],12478,35834,4464
1102,[03:56:50.0316994],13692,39969,4588
1103,[03:56:50.0511993],11256,38441,4473
1104,[03:56:50.0713158],12662,40379,4412
1105,[03:56:50.0913447],11440,41370,4962
1106,[03:56:50.1113832],12695,37761,4555
1107,[03:56:50.1314968],12757,39424,4139
1108,[03:56:50.1515724],13688,38323,4605
1109,[03:56:50.1716289],11927,36936,4467
1110,[03:56:50.1918776],12398,37483,4721
1111,[03:56:50.2118256],13806,41902,3468
1112,[03:56:50.2318649],12971,43095,2569
1113,[03:56:50.2519969],13774,42672,3531
1114,[03:56:50.2720777],12394,43673,2949
1115,[03:56:50.2921755],13196,40299,2626
1116,[03:56:50.3126959],14306,40485,3445
1117,[03:56:50.3322328],10455,39064,2311
1118,[03:56:50.3523834],13954,41423,2811
1119,[03:56:50.3723831],12750,38599,3062
1120,[03:56:50.3925244],14055,40704,2758
1121,[03:56:50.4130367],14586,39199,3799
1122,[03:56:50.4326685],15074,44882,2987
1123,[03:56:50.4527163],12069,41466,4834
1124,[03:56:50.4728540],10724,40147,3214
1125,[03:56:50.4928714],12773,40557,2446
1126,[03:56:50.5131745],14125,39864,3443
1127,[03:56:50.5330121],13542,40703,4792
1128,[03:56:50.5531223],12920,39848,6503
1129,[03:56:50.5732861],13909,42550,3387
1130,[03:56:50.5932883],15528,39627,2621
1131,[03:56:50.6133209],13924,40217,3408
1132,[03:56:50.6334802],12960,39277,4539
1133,[03:56:50.6535474],14249,39719,3918
1134,[03:56:50.6735823],12976,39905,3968
1135,[03:56:50.6936776],12038,39682,3885
1136,[03:56:50.7144487],13827,37420,5505
1137,[03:56:50.7338660],13752,40592,4098
1138,[03:56:50.7539919],14577,39501,4221
1139,[03:56:50.7740543],12047,40030,4459
1140,[03:56:50.7941392],12423,40307,2936
1141,[03:56:50.8141653],13689,42328,1980
1142,[03:56:50.8342308],14296,43909,4172
1143,[03:56:50.8543242],13015,39673,3787
1144,[03:56:50.8744125],13548,40438,3506
1145,[03:56:50.8946025],14056,40586,3227
1146,[03:56:50.9147462],13438,41940,2602
1147,[03:56:50.9347128],14105,45742,3426
1148,[03:56:50.9547744],12134,41647,3792
1149,[03:56:50.9748753],12770,40648,3897
1150,[03:56:50.9948271],14231,41535,3167
1151,[03:56:51.0158481],13799,38350,5437
1152,[03:56:51.0350859],10927,40058,3788
1153,[03:56:51.0551342],11657,42256,3288
1154,[03:56:51.0751742],11157,38269,3043
1155,[03:56:51.0952762],12176,38948,4796
1156,[03:56:51.1154128],13557,34376,3509
1157,[03:56:51.1354569],12955,34702,4872
1158,[03:56:51.1555416],12275,38083,4013
1159,[03:56:51.1756564],12579,38979,4955
1160,[03:56:51.1998499],12681,35800,4958
1161,[03:56:51.2157503],9838,37670,3608
1162,[03:56:51.2358498],11789,38778,3674
1163,[03:56:51.2558279],11299,38771,3942
1164,[03:56:51.2760006],12079,37208,3737
1165,[03:56:51.2960576],11885,35004,3521
1166,[03:56:51.3160606],12507,31495,4491
1167,[03:56:51.3362029],12019,36696,2269
1168,[03:56:51.3562975],9699,35328,5032
1169,[03:56:51.3763091],11957,36849,4542
1170,[03:56:51.3963560],12171,35769,5244
1171,[03:56:51.4164052],13322,37121,4868
1172,[03:56:51.4364634],11155,36034,3161
1173,[03:56:51.4566282],9522,36680,3548
1174,[03:56:51.4766626],11477,39093,2729
1175,[03:56:51.4968813],11077,36926,3787
1176,[03:56:51.5170568],11702,36125,4298
1177,[03:56:51.5371487],12104,37372,5376
1178,[03:56:51.5571996],10812,35853,4089
1179,[03:56:51.5772237],10563,32923,5118
1180,[03:56:51.5971418],9954,36026,3927
1181,[03:56:51.6172015],11155,33898,4069
1182,[03:56:51.6372841],11174,31369,4254
1183,[03:56:51.6575099],12976,32522,2407
1184,[03:56:51.6776356],10935,29747,3830
1185,[03:56:51.6976410],10966,33901,2620
1186,[03:56:51.7177751],9939,33235,4598
1187,[03:56:51.7376736],11190,32297,5294
1188,[03:56:51.7578012],9883,33885,2136
1189,[03:56:51.7779060],10973,30770,2402
1190,[03:56:51.7979349],10929,28340,4838
1191,[03:56:51.8180227],10392,35324,3368
1192,[03:56:51.8382592],10692,36324,4884
1193,[03:56:51.8583193],6818,33381,3208
1194,[03:56:51.8783146],10579,32224,2229
1195,[03:56:51.8984261],10443,34289,5088
1196,[03:56:51.9184925],10757,34838,4328
1197,[03:56:51.9383786],10906,39271,4872
1198,[03:56:51.9584946],10558,39911,4518
1199,[03:56:51.9786457],10766,39296,4830
1200,[03:56:51.9986733],9566,35329,5118
1201,[03:56:52.0189636],12020,36563,3849
1202,[03:56:52.0388687],9611,36633,3943
1203,[03:56:52.0590506],10814,38367,4376
1204,[03:56:52.0790110],11762,35188,1773
1205,[03:56:52.0989977],10456,33274,3728
1206,[03:56:52.1193238],11231,33907,3284
1207,[03:56:52.1395014],11623,32810,2771
1208,[03:56:52.1593979],9732,33616,4160
1209,[03:56:52.1796222],11380,33681,3671
1210,[03:56:52.1995782],9726,35098,3872
1211,[03:56:52.2195876],10827,36914,4062
1212,[03:56:52.2397778],10926,32625,4852
1213,[03:56:52.2598880],10417,34363,4718
1214,[03:56:52.2799123],10709,35120,3799
1215,[03:56:52.2999131],8532,34415,3427
1216,[03:56:52.3201695],7698,34916,3097
1217,[03:56:52.3401290],11051,35278,3476
1218,[03:56:52.3602069],10075,33093,4578
1219,[03:56:52.3802210],9618,34701,3458
1220,[03:56:52.4002854],9485,35613,2030
1221,[03:56:52.4203625],7895,38970,4046
1222,[03:56:52.4405704],9155,36713,2164
1223,[03:56:52.4607291],10682,34535,4528
1224,[03:56:52.4806433],9233,33574,2596
1225,[03:56:52.5006274],10881,36222,3644
1226,[03:56:52.5208528],11580,37610,4611
1227,[03:56:52.5407542],10963,38504,4919
1228,[03:56:52.5609682],11358,38870,3030
1229,[03:56:52.5811046],10104,40537,3548
1230,[03:56:52.6011106],10081,37620,3294
1231,[03:56:52.6212234],8896,35663,3800
1232,[03:56:52.6412185],10538,37463,3863
1233,[03:56:52.6611974],10449,38517,2223
1234,[03:56:52.6813811],10075,37089,4642
1235,[03:56:52.7015049],10052,34149,3427
1236,[03:56:52.7217260],11728,38477,4934
1237,[03:56:52.7418046],9529,36187,3851
1238,[03:56:52.7618047],11377,38952,4309
